,Timestamp,id,lat,long,LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,time_delta_seconds,timestamp_salida,time_delta_minutes,weekend,workable_hour,workable_move,hour,moment_of_day,dates
519992,2014-01-15 14:08:35,29,36.04802233,24.87957374,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,12563.0,2014-01-15 17:37:58,209.38333333333333,False,True,True,14,Afternoon,2014-01-15
520212,2014-01-15 17:42:39,29,36.05947903,24.89478288,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,5292.0,2014-01-15 19:10:51,88.2,False,True,True,17,Afternoon,2014-01-15
520273,2014-01-15 19:12:51,29,36.05446051,24.89990257,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,250.0,2014-01-15 19:17:01,4.166666666666667,False,True,True,19,Evening,2014-01-15
520274,2014-01-15 19:17:01,29,36.05445916,24.89989058,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,7621.0,2014-01-15 21:24:02,127.01666666666667,False,True,True,19,Evening,2014-01-15
520338,2014-01-15 21:25:59,29,36.05942017,24.89501576,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,1442.0,2014-01-15 21:50:01,24.033333333333335,False,False,False,21,Evening,2014-01-15
520339,2014-01-15 21:50:01,29,36.05945083,24.89478206,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,33934.0,2014-01-16 07:15:35,565.5666666666667,False,False,False,21,Evening,2014-01-15
520432,2014-01-16 07:18:16,29,36.05467016,24.88978204,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,1295.0,2014-01-16 07:39:51,21.583333333333332,False,True,True,7,Morning,2014-01-16
520713,2014-01-16 07:45:23,29,36.04802385,24.87956591,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,16789.0,2014-01-16 12:25:12,279.81666666666666,False,True,True,7,Morning,2014-01-16
521053,2014-01-16 12:33:28,29,36.06342792,24.85100151,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,3424.0,2014-01-16 13:30:32,57.06666666666667,False,True,True,12,Morning,2014-01-16
521397,2014-01-16 13:38:48,29,36.04803216,24.87956732,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,14456.0,2014-01-16 17:39:44,240.93333333333334,False,True,True,13,Afternoon,2014-01-16
521616,2014-01-16 17:44:25,29,36.05946427,24.89485576,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,3728.0,2014-01-16 18:46:33,62.13333333333333,False,True,True,17,Afternoon,2014-01-16
521675,2014-01-16 18:48:34,29,36.05448358,24.89994347,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,3848.0,2014-01-16 19:52:42,64.13333333333334,False,True,True,18,Afternoon,2014-01-16
521743,2014-01-16 19:54:43,29,36.05943453,24.89478523,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,41424.0,2014-01-17 07:25:07,690.4,False,True,True,19,Evening,2014-01-16
521836,2014-01-17 07:28:01,29,36.05468075,24.88981796,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,860.0,2014-01-17 07:42:21,14.333333333333334,False,True,True,7,Morning,2014-01-17
522108,2014-01-17 07:47:53,29,36.04803164,24.87957617,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,17071.0,2014-01-17 12:32:24,284.51666666666665,False,True,True,7,Morning,2014-01-17
522261,2014-01-17 12:35:46,29,36.05447732,24.89994627,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,4036.0,2014-01-17 13:43:02,67.26666666666667,False,True,True,12,Morning,2014-01-17
522398,2014-01-17 13:46:24,29,36.04802229,24.87957543,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,13246.0,2014-01-17 17:27:10,220.76666666666668,False,True,True,13,Afternoon,2014-01-17
522607,2014-01-17 17:31:51,29,36.0595112,24.89480673,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,69582.0,2014-01-18 12:51:33,1159.7,False,True,True,17,Afternoon,2014-01-17
522860,2014-01-18 12:57:11,29,36.05193548,24.87077109,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,2315.0,2014-01-18 13:35:46,38.583333333333336,True,True,False,12,Morning,2014-01-18
523024,2014-01-18 13:40:17,29,36.06042402,24.856552100000002,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,7168.0,2014-01-18 15:39:45,119.46666666666667,True,True,False,13,Afternoon,2014-01-18
523316,2014-01-18 15:47:33,29,36.05942603,24.89484834,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,10560.0,2014-01-18 18:43:33,176.0,True,True,False,15,Afternoon,2014-01-18
523386,2014-01-18 18:45:34,29,36.05444934,24.89995975,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,4408.0,2014-01-18 19:59:02,73.46666666666667,True,True,False,18,Afternoon,2014-01-18
523451,2014-01-18 20:01:03,29,36.05949253,24.89482688,Ovan,Bertrand,29.0,Facilities,Facilities Group Manager,80653.0,2014-01-19 18:25:16,1344.2166666666667,True,True,False,20,Evening,2014-01-18
523525,2014-01-06 07:46:23,30,36.05406564,24.90125059,Resumir,Felix,30.0,Security,Security Group Manager,1658.0,2014-01-06 08:14:01,27.633333333333333,False,True,True,7,Morning,2014-01-06
523757,2014-01-06 08:19:12,30,36.04802588,24.87956918,Resumir,Felix,30.0,Security,Security Group Manager,14869.0,2014-01-06 12:27:01,247.81666666666666,False,True,True,8,Morning,2014-01-06
523905,2014-01-06 12:30:23,30,36.05449605,24.89991039,Resumir,Felix,30.0,Security,Security Group Manager,6758.0,2014-01-06 14:23:01,112.63333333333334,False,True,True,12,Morning,2014-01-06
524049,2014-01-06 14:26:22,30,36.04803029,24.87957094,Resumir,Felix,30.0,Security,Security Group Manager,3099.0,2014-01-06 15:18:01,51.65,False,True,True,14,Afternoon,2014-01-06
524050,2014-01-06 15:18:01,30,36.04803177,24.87956841,Resumir,Felix,30.0,Security,Security Group Manager,7440.0,2014-01-06 17:22:01,124.0,False,True,True,15,Afternoon,2014-01-06
524233,2014-01-06 17:26:16,30,36.05846197,24.90097623,Resumir,Felix,30.0,Security,Security Group Manager,6945.0,2014-01-06 19:22:01,115.75,False,True,True,17,Afternoon,2014-01-06
524266,2014-01-06 19:22:58,30,36.05579202,24.9025646,Resumir,Felix,30.0,Security,Security Group Manager,2943.0,2014-01-06 20:12:01,49.05,False,True,True,19,Evening,2014-01-06
524293,2014-01-06 20:13:01,30,36.05845679,24.90105528,Resumir,Felix,30.0,Security,Security Group Manager,41040.0,2014-01-07 07:37:01,684.0,False,True,True,20,Evening,2014-01-06
524362,2014-01-07 07:39:23,30,36.05410758,24.90123874,Resumir,Felix,30.0,Security,Security Group Manager,2678.0,2014-01-07 08:24:01,44.63333333333333,False,True,True,7,Morning,2014-01-07
524578,2014-01-07 08:29:12,30,36.04802832,24.87956973,Resumir,Felix,30.0,Security,Security Group Manager,15109.0,2014-01-07 12:41:01,251.81666666666666,False,True,True,8,Morning,2014-01-07
524684,2014-01-07 12:43:04,30,36.05196257,24.87084285,Resumir,Felix,30.0,Security,Security Group Manager,1246.0,2014-01-07 13:03:50,20.766666666666666,False,True,True,12,Morning,2014-01-07
524685,2014-01-07 13:03:50,30,36.05194611,24.87080612,Resumir,Felix,30.0,Security,Security Group Manager,4091.0,2014-01-07 14:12:01,68.18333333333334,False,True,True,13,Afternoon,2014-01-07
524795,2014-01-07 14:14:05,30,36.04803124,24.879573800000003,Resumir,Felix,30.0,Security,Security Group Manager,11156.0,2014-01-07 17:20:01,185.93333333333334,False,True,True,14,Afternoon,2014-01-07
524959,2014-01-07 17:24:16,30,36.05843968,24.90105709,Resumir,Felix,30.0,Security,Security Group Manager,4365.0,2014-01-07 18:37:01,72.75,False,True,True,17,Afternoon,2014-01-07
524990,2014-01-07 18:38:08,30,36.0549775,24.9018397,Resumir,Felix,30.0,Security,Security Group Manager,353.0,2014-01-07 18:44:01,5.883333333333334,False,True,True,18,Afternoon,2014-01-07
524991,2014-01-07 18:44:01,30,36.05493831,24.90187987,Resumir,Felix,30.0,Security,Security Group Manager,5820.0,2014-01-07 20:21:01,97.0,False,True,True,18,Afternoon,2014-01-07
525024,2014-01-07 20:22:10,30,36.05842397,24.90097063,Resumir,Felix,30.0,Security,Security Group Manager,40971.0,2014-01-08 07:45:01,682.85,False,True,True,20,Evening,2014-01-07
525100,2014-01-08 07:47:23,30,36.05404395,24.90124284,Resumir,Felix,30.0,Security,Security Group Manager,1418.0,2014-01-08 08:11:01,23.633333333333333,False,True,True,7,Morning,2014-01-08
525333,2014-01-08 08:16:12,30,36.04803069,24.87957257,Resumir,Felix,30.0,Security,Security Group Manager,33889.0,2014-01-08 17:41:01,564.8166666666667,False,True,True,8,Morning,2014-01-08
525515,2014-01-08 17:45:16,30,36.05844763,24.90105757,Resumir,Felix,30.0,Security,Security Group Manager,5865.0,2014-01-08 19:23:01,97.75,False,True,True,17,Afternoon,2014-01-08
525549,2014-01-08 19:23:58,30,36.05575119,24.90255811,Resumir,Felix,30.0,Security,Security Group Manager,5703.0,2014-01-08 20:59:01,95.05,False,True,True,19,Evening,2014-01-08
525578,2014-01-08 21:02:01,30,36.05844871,24.90107694,Resumir,Felix,30.0,Security,Security Group Manager,38640.0,2014-01-09 07:46:01,644.0,False,False,False,21,Evening,2014-01-08
525650,2014-01-09 07:48:23,30,36.05407845,24.90117028,Resumir,Felix,30.0,Security,Security Group Manager,818.0,2014-01-09 08:02:01,13.633333333333333,False,True,True,7,Morning,2014-01-09
525868,2014-01-09 08:07:12,30,36.04802557,24.87957124,Resumir,Felix,30.0,Security,Security Group Manager,15949.0,2014-01-09 12:33:01,265.81666666666666,False,True,True,8,Morning,2014-01-09
526028,2014-01-09 12:36:42,30,36.05572623,24.90247375,Resumir,Felix,30.0,Security,Security Group Manager,4939.0,2014-01-09 13:59:01,82.31666666666666,False,True,True,12,Morning,2014-01-09
526194,2014-01-09 14:02:42,30,36.04802483,24.87957033,Resumir,Felix,30.0,Security,Security Group Manager,12679.0,2014-01-09 17:34:01,211.31666666666666,False,True,True,14,Afternoon,2014-01-09
526358,2014-01-09 17:38:16,30,36.05844782,24.90099601,Resumir,Felix,30.0,Security,Security Group Manager,5805.0,2014-01-09 19:15:01,96.75,False,True,True,17,Afternoon,2014-01-09
526395,2014-01-09 19:16:10,30,36.05503275,24.90187549,Resumir,Felix,30.0,Security,Security Group Manager,3891.0,2014-01-09 20:21:01,64.85,False,True,True,19,Evening,2014-01-09
526427,2014-01-09 20:22:10,30,36.05843576,24.90105694,Resumir,Felix,30.0,Security,Security Group Manager,40551.0,2014-01-10 07:38:01,675.85,False,True,True,20,Evening,2014-01-09
526493,2014-01-10 07:40:23,30,36.05403808,24.90123686,Resumir,Felix,30.0,Security,Security Group Manager,1778.0,2014-01-10 08:10:01,29.633333333333333,False,True,True,7,Morning,2014-01-10
526721,2014-01-10 08:15:12,30,36.04803017,24.87956609,Resumir,Felix,30.0,Security,Security Group Manager,14509.0,2014-01-10 12:17:01,241.81666666666666,False,True,True,8,Morning,2014-01-10
527177,2014-01-10 12:26:27,30,36.07664063,24.85758553,Resumir,Felix,30.0,Security,Security Group Manager,6094.0,2014-01-10 14:08:01,101.56666666666666,False,True,True,12,Morning,2014-01-10
527626,2014-01-10 14:17:26,30,36.04803057,24.87957489,Resumir,Felix,30.0,Security,Security Group Manager,1355.0,2014-01-10 14:40:01,22.583333333333332,False,True,True,14,Afternoon,2014-01-10
527627,2014-01-10 14:40:01,30,36.04803013,24.87956659,Resumir,Felix,30.0,Security,Security Group Manager,10140.0,2014-01-10 17:29:01,169.0,False,True,True,14,Afternoon,2014-01-10
527800,2014-01-10 17:33:16,30,36.05852643,24.90098713,Resumir,Felix,30.0,Security,Security Group Manager,5685.0,2014-01-10 19:08:01,94.75,False,True,True,17,Afternoon,2014-01-10
527831,2014-01-10 19:08:58,30,36.05582335,24.90248713,Resumir,Felix,30.0,Security,Security Group Manager,3783.0,2014-01-10 20:12:01,63.05,False,True,True,19,Evening,2014-01-10
527857,2014-01-10 20:12:58,30,36.05845073,24.90100455,Resumir,Felix,30.0,Security,Security Group Manager,59943.0,2014-01-11 12:52:01,999.05,False,True,True,20,Evening,2014-01-10
528211,2014-01-11 13:02:07,30,36.06343258,24.85102055,Resumir,Felix,30.0,Security,Security Group Manager,5154.0,2014-01-11 14:28:01,85.9,True,True,False,13,Afternoon,2014-01-11
528578,2014-01-11 14:37:58,30,36.0586868,24.90037754,Resumir,Felix,30.0,Security,Security Group Manager,2643.0,2014-01-11 15:22:01,44.05,True,True,False,14,Afternoon,2014-01-11
528579,2014-01-11 15:22:01,30,36.05845687,24.90099864,Resumir,Felix,30.0,Security,Security Group Manager,12600.0,2014-01-11 18:52:01,210.0,True,True,False,15,Afternoon,2014-01-11
528616,2014-01-11 18:53:10,30,36.05497846,24.90186123,Resumir,Felix,30.0,Security,Security Group Manager,5751.0,2014-01-11 20:29:01,95.85,True,True,False,18,Afternoon,2014-01-11
528659,2014-01-11 20:30:10,30,36.05850742,24.90097845,Resumir,Felix,30.0,Security,Security Group Manager,54111.0,2014-01-12 11:32:01,901.85,True,True,False,20,Evening,2014-01-11
528684,2014-01-12 11:32:55,30,36.05591615,24.90253169,Resumir,Felix,30.0,Security,Security Group Manager,3186.0,2014-01-12 12:26:01,53.1,True,True,False,11,Morning,2014-01-12
528685,2014-01-12 12:26:01,30,36.05582372,24.90254057,Resumir,Felix,30.0,Security,Security Group Manager,4140.0,2014-01-12 13:35:01,69.0,True,True,False,12,Morning,2014-01-12
528931,2014-01-12 13:42:59,30,36.0771632,24.87621264,Resumir,Felix,30.0,Security,Security Group Manager,18902.0,2014-01-12 18:58:01,315.03333333333336,True,True,False,13,Afternoon,2014-01-12
529155,2014-01-12 19:05:00,30,36.05848339,24.90093337,Resumir,Felix,30.0,Security,Security Group Manager,841.0,2014-01-12 19:19:01,14.016666666666667,True,True,False,19,Evening,2014-01-12
529156,2014-01-12 19:19:01,30,36.05847458,24.90106137,Resumir,Felix,30.0,Security,Security Group Manager,44940.0,2014-01-13 07:48:01,749.0,True,True,False,19,Evening,2014-01-12
529227,2014-01-13 07:50:23,30,36.05403683,24.9012503,Resumir,Felix,30.0,Security,Security Group Manager,1958.0,2014-01-13 08:23:01,32.63333333333333,False,True,True,7,Morning,2014-01-13
529457,2014-01-13 08:28:12,30,36.04803062,24.87956574,Resumir,Felix,30.0,Security,Security Group Manager,14329.0,2014-01-13 12:27:01,238.81666666666666,False,True,True,8,Morning,2014-01-13
529621,2014-01-13 12:31:01,30,36.05574301,24.90250892,Resumir,Felix,30.0,Security,Security Group Manager,6180.0,2014-01-13 14:14:01,103.0,False,True,True,12,Morning,2014-01-13
529779,2014-01-13 14:17:42,30,36.04802118,24.87957064,Resumir,Felix,30.0,Security,Security Group Manager,12079.0,2014-01-13 17:39:01,201.31666666666666,False,True,True,14,Afternoon,2014-01-13
529953,2014-01-13 17:43:16,30,36.05844441,24.90101804,Resumir,Felix,30.0,Security,Security Group Manager,4905.0,2014-01-13 19:05:01,81.75,False,True,True,17,Afternoon,2014-01-13
530257,2014-01-13 19:12:03,30,36.05285238,24.86859088,Resumir,Felix,30.0,Security,Security Group Manager,5998.0,2014-01-13 20:52:01,99.96666666666667,False,True,True,19,Evening,2014-01-13
530556,2014-01-13 21:01:01,30,36.05851365,24.90097577,Resumir,Felix,30.0,Security,Security Group Manager,38100.0,2014-01-14 07:36:01,635.0,False,False,False,21,Evening,2014-01-13
530631,2014-01-14 07:38:23,30,36.05410367,24.90124154,Resumir,Felix,30.0,Security,Security Group Manager,2738.0,2014-01-14 08:24:01,45.63333333333333,False,True,True,7,Morning,2014-01-14
530856,2014-01-14 08:29:12,30,36.04802279999999,24.87957136,Resumir,Felix,30.0,Security,Security Group Manager,14029.0,2014-01-14 12:23:01,233.81666666666666,False,True,True,8,Morning,2014-01-14
531313,2014-01-14 12:32:27,30,36.07669601,24.85757651,Resumir,Felix,30.0,Security,Security Group Manager,5254.0,2014-01-14 14:00:01,87.56666666666666,False,True,True,12,Morning,2014-01-14
531751,2014-01-14 14:09:27,30,36.04803195,24.87956896,Resumir,Felix,30.0,Security,Security Group Manager,12034.0,2014-01-14 17:30:01,200.56666666666666,False,True,True,14,Afternoon,2014-01-14
531927,2014-01-14 17:34:16,30,36.05846626,24.90100141,Resumir,Felix,30.0,Security,Security Group Manager,5265.0,2014-01-14 19:02:01,87.75,False,True,True,17,Afternoon,2014-01-14
531970,2014-01-14 19:06:01,30,36.05502066,24.90186113,Resumir,Felix,30.0,Security,Security Group Manager,6420.0,2014-01-14 20:53:01,107.0,False,True,True,19,Evening,2014-01-14
532006,2014-01-14 20:54:10,30,36.05844949,24.90097534,Resumir,Felix,30.0,Security,Security Group Manager,39111.0,2014-01-15 07:46:01,651.85,False,True,True,20,Evening,2014-01-14
532081,2014-01-15 07:48:23,30,36.05404833,24.9011956,Resumir,Felix,30.0,Security,Security Group Manager,1898.0,2014-01-15 08:20:01,31.633333333333333,False,True,True,7,Morning,2014-01-15
532289,2014-01-15 08:25:12,30,36.04802127,24.87956905,Resumir,Felix,30.0,Security,Security Group Manager,14029.0,2014-01-15 12:19:01,233.81666666666666,False,True,True,8,Morning,2014-01-15
532633,2014-01-15 12:27:26,30,36.06582577,24.85237739,Resumir,Felix,30.0,Security,Security Group Manager,6995.0,2014-01-15 14:24:01,116.58333333333333,False,True,True,12,Morning,2014-01-15
533001,2014-01-15 14:32:26,30,36.0480284,24.87956694,Resumir,Felix,30.0,Security,Security Group Manager,9875.0,2014-01-15 17:17:01,164.58333333333334,False,True,True,14,Afternoon,2014-01-15
533176,2014-01-15 17:21:16,30,36.05850214,24.90106419,Resumir,Felix,30.0,Security,Security Group Manager,51225.0,2014-01-16 07:35:01,853.75,False,True,True,17,Afternoon,2014-01-15
533244,2014-01-16 07:37:23,30,36.05407559,24.90124789,Resumir,Felix,30.0,Security,Security Group Manager,1778.0,2014-01-16 08:07:01,29.633333333333333,False,True,True,7,Morning,2014-01-16
533468,2014-01-16 08:12:12,30,36.04803138,24.87956509,Resumir,Felix,30.0,Security,Security Group Manager,14509.0,2014-01-16 12:14:01,241.81666666666666,False,True,True,8,Morning,2014-01-16
533817,2014-01-16 12:22:17,30,36.06345793,24.85098125,Resumir,Felix,30.0,Security,Security Group Manager,5864.0,2014-01-16 14:00:01,97.73333333333333,False,True,True,12,Morning,2014-01-16
534135,2014-01-16 14:08:17,30,36.048032899999995,24.87957055,Resumir,Felix,30.0,Security,Security Group Manager,11804.0,2014-01-16 17:25:01,196.73333333333332,False,True,True,14,Afternoon,2014-01-16
534317,2014-01-16 17:29:16,30,36.05843772,24.90103082,Resumir,Felix,30.0,Security,Security Group Manager,4785.0,2014-01-16 18:49:01,79.75,False,True,True,17,Afternoon,2014-01-16
534345,2014-01-16 18:49:58,30,36.0557813,24.90249846,Resumir,Felix,30.0,Security,Security Group Manager,5103.0,2014-01-16 20:15:01,85.05,False,True,True,18,Afternoon,2014-01-16
534378,2014-01-16 20:15:58,30,36.05850467,24.90101225,Resumir,Felix,30.0,Security,Security Group Manager,41043.0,2014-01-17 07:40:01,684.05,False,True,True,20,Evening,2014-01-16
534462,2014-01-17 07:42:23,30,36.05412208,24.9012157,Resumir,Felix,30.0,Security,Security Group Manager,2438.0,2014-01-17 08:23:01,40.63333333333333,False,True,True,7,Morning,2014-01-17
534689,2014-01-17 08:28:12,30,36.04802465,24.87957574,Resumir,Felix,30.0,Security,Security Group Manager,14749.0,2014-01-17 12:34:01,245.81666666666666,False,True,True,8,Morning,2014-01-17
534848,2014-01-17 12:37:42,30,36.05580565,24.90253886,Resumir,Felix,30.0,Security,Security Group Manager,4819.0,2014-01-17 13:58:01,80.31666666666666,False,True,True,12,Morning,2014-01-17
535002,2014-01-17 14:01:42,30,36.04802986,24.87957442,Resumir,Felix,30.0,Security,Security Group Manager,13039.0,2014-01-17 17:39:01,217.31666666666666,False,True,True,14,Afternoon,2014-01-17
535179,2014-01-17 17:43:16,30,36.05844324,24.90106972,Resumir,Felix,30.0,Security,Security Group Manager,5565.0,2014-01-17 19:16:01,92.75,False,True,True,17,Afternoon,2014-01-17
535201,2014-01-17 19:16:58,30,36.05580292,24.90253173,Resumir,Felix,30.0,Security,Security Group Manager,1923.0,2014-01-17 19:49:01,32.05,False,True,True,19,Evening,2014-01-17
535231,2014-01-17 19:49:58,30,36.05843132,24.90107786,Resumir,Felix,30.0,Security,Security Group Manager,61443.0,2014-01-18 12:54:01,1024.05,False,True,True,19,Evening,2014-01-17
535625,2014-01-18 13:04:08,30,36.06584068,24.85237211,Resumir,Felix,30.0,Security,Security Group Manager,4433.0,2014-01-18 14:18:01,73.88333333333334,True,True,False,13,Afternoon,2014-01-18
536012,2014-01-18 14:28:07,30,36.05850477,24.90098509,Resumir,Felix,30.0,Security,Security Group Manager,2694.0,2014-01-18 15:13:01,44.9,True,True,False,14,Afternoon,2014-01-18
536013,2014-01-18 15:13:01,30,36.05847055,24.90103589,Resumir,Felix,30.0,Security,Security Group Manager,12600.0,2014-01-18 18:43:01,210.0,True,True,False,15,Afternoon,2014-01-18
536336,2014-01-18 18:52:02,30,36.06035126,24.85650254,Resumir,Felix,30.0,Security,Security Group Manager,719.0,2014-01-18 19:04:01,11.983333333333333,True,True,False,18,Afternoon,2014-01-18
536337,2014-01-18 19:04:01,30,36.060373799999994,24.85654194,Resumir,Felix,30.0,Security,Security Group Manager,4200.0,2014-01-18 20:14:01,70.0,True,True,False,19,Evening,2014-01-18
536654,2014-01-18 20:23:02,30,36.05842977,24.90099134,Resumir,Felix,30.0,Security,Security Group Manager,659.0,2014-01-18 20:34:01,10.983333333333333,True,True,False,20,Evening,2014-01-18
536655,2014-01-18 20:34:01,30,36.05853371,24.90097897,Resumir,Felix,30.0,Security,Security Group Manager,59760.0,2014-01-19 13:10:01,996.0,True,True,False,20,Evening,2014-01-18
537030,2014-01-19 13:20:06,30,36.06339268,24.85097089,Resumir,Felix,30.0,Security,Security Group Manager,355.0,2014-01-19 13:26:01,5.916666666666667,True,True,False,13,Afternoon,2014-01-19
537031,2014-01-19 13:26:01,30,36.06343222,24.85097602,Resumir,Felix,30.0,Security,Security Group Manager,3420.0,2014-01-19 14:23:01,57.0,True,True,False,13,Afternoon,2014-01-19
537406,2014-01-19 14:33:06,30,36.05853953,24.90094207,Resumir,Felix,30.0,Security,Security Group Manager,2515.0,2014-01-19 15:15:01,41.916666666666664,True,True,False,14,Afternoon,2014-01-19
537407,2014-01-19 15:15:01,30,36.05845042,24.90101738,Resumir,Felix,30.0,Security,Security Group Manager,13620.0,2014-01-19 19:02:01,227.0,True,True,False,15,Afternoon,2014-01-19
537436,2014-01-19 19:02:58,30,36.055793,24.90258074,Resumir,Felix,30.0,Security,Security Group Manager,6783.0,2014-01-19 20:56:01,113.05,True,True,False,19,Evening,2014-01-19
537618,2014-01-17 07:36:23,31,36.06367446,24.88592916,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,1358.0,2014-01-17 07:59:01,22.633333333333333,False,True,True,7,Morning,2014-01-17
537951,2014-01-17 08:06:09,31,36.04802796,24.87956954,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,14932.0,2014-01-17 12:15:01,248.86666666666667,False,True,True,8,Morning,2014-01-17
538285,2014-01-17 12:23:17,31,36.06343218,24.85097225,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,3944.0,2014-01-17 13:29:01,65.73333333333333,False,True,True,12,Morning,2014-01-17
538616,2014-01-17 13:37:17,31,36.04802903,24.87956844,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,13904.0,2014-01-17 17:29:01,231.73333333333332,False,True,True,13,Afternoon,2014-01-17
538887,2014-01-17 17:36:07,31,36.0707297,24.89520395,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,68334.0,2014-01-18 12:35:01,1138.9,False,True,True,17,Afternoon,2014-01-17
539028,2014-01-18 12:39:37,31,36.0545194,24.89991391,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,4104.0,2014-01-18 13:48:01,68.4,True,True,False,12,Morning,2014-01-18
539170,2014-01-18 13:52:36,31,36.07066468,24.89521968,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,505.0,2014-01-18 14:01:01,8.416666666666666,True,True,False,13,Afternoon,2014-01-18
539171,2014-01-18 14:01:01,31,36.07072848,24.89521084,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,83640.0,2014-01-19 13:15:01,1394.0,True,True,False,14,Afternoon,2014-01-18
539340,2014-01-19 13:19:28,31,36.08957939,24.86072773,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,9033.0,2014-01-19 15:50:01,150.55,True,True,False,13,Afternoon,2014-01-19
539511,2014-01-19 15:54:28,31,36.07066623,24.89517128,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,9993.0,2014-01-19 18:41:01,166.55,True,True,False,15,Afternoon,2014-01-19
539653,2014-01-19 18:45:28,31,36.05580186,24.90248831,Sanjorge Jr.,Sten,31.0,Executive,President/CEO,3633.0,2014-01-19 19:46:01,60.55,True,True,False,18,Afternoon,2014-01-19
539942,2014-01-06 07:05:24,32,36.06750931,24.87335395,Strum,Orhan,32.0,Executive,SVP/COO,2377.0,2014-01-06 07:45:01,39.61666666666667,False,True,True,7,Morning,2014-01-06
540334,2014-01-06 07:53:31,32,36.04802633,24.87957324,Strum,Orhan,32.0,Executive,SVP/COO,15510.0,2014-01-06 12:12:01,258.5,False,True,True,7,Morning,2014-01-06
540778,2014-01-06 12:21:27,32,36.07666045,24.85761329,Strum,Orhan,32.0,Executive,SVP/COO,2374.0,2014-01-06 13:01:01,39.56666666666667,False,True,True,12,Morning,2014-01-06
541226,2014-01-06 13:12:01,32,36.04802995,24.87956605,Strum,Orhan,32.0,Executive,SVP/COO,17700.0,2014-01-06 18:07:01,295.0,False,True,True,13,Afternoon,2014-01-06
541548,2014-01-06 18:14:01,32,36.0721146,24.87461957,Strum,Orhan,32.0,Executive,SVP/COO,6420.0,2014-01-06 20:01:01,107.0,False,True,True,18,Afternoon,2014-01-06
541742,2014-01-06 20:05:01,32,36.07665918,24.85764814,Strum,Orhan,32.0,Executive,SVP/COO,420.0,2014-01-06 20:12:01,7.0,False,True,True,20,Evening,2014-01-06
541743,2014-01-06 20:12:01,32,36.07664159,24.85757756,Strum,Orhan,32.0,Executive,SVP/COO,3780.0,2014-01-06 21:15:01,63.0,False,True,True,20,Evening,2014-01-06
541948,2014-01-06 21:19:01,32,36.07217194,24.87459781,Strum,Orhan,32.0,Executive,SVP/COO,300.0,2014-01-06 21:24:01,5.0,False,False,False,21,Evening,2014-01-06
541949,2014-01-06 21:24:01,32,36.07214883,24.87458834,Strum,Orhan,32.0,Executive,SVP/COO,35460.0,2014-01-07 07:15:01,591.0,False,False,False,21,Evening,2014-01-06
542113,2014-01-07 07:18:24,32,36.06752093,24.87335516,Strum,Orhan,32.0,Executive,SVP/COO,1657.0,2014-01-07 07:46:01,27.616666666666667,False,True,True,7,Morning,2014-01-07
542510,2014-01-07 07:54:31,32,36.04802974,24.87957121,Strum,Orhan,32.0,Executive,SVP/COO,14910.0,2014-01-07 12:03:01,248.5,False,True,True,7,Morning,2014-01-07
542657,2014-01-07 12:06:42,32,36.05574376,24.90254835,Strum,Orhan,32.0,Executive,SVP/COO,4279.0,2014-01-07 13:18:01,71.31666666666666,False,True,True,12,Morning,2014-01-07
542809,2014-01-07 13:21:42,32,36.04802496,24.87956656,Strum,Orhan,32.0,Executive,SVP/COO,16459.0,2014-01-07 17:56:01,274.31666666666666,False,True,True,13,Afternoon,2014-01-07
